ATL_OR_DR,CAMPAIGN_TYPE,CHANNEL,COST,HOLIDAY_FLAG,LAG_3_HOLIDAY_FLAG,LEAD_3_HOLIDAY_FLAG,SEASON,CHANNEL_ATL_OR_DR,CHANNEL_CAMPAIGN_TYPE,COST_PER_FREE_TRIALS,COST_BY_FREE_TRIALS,LOG_COST,LOG_FREE_TRIALS,LOG_COST_PER_FREE_TRIALS,LOG_COST_BY_FREE_TRIALS
ATL - Above The Line,Title,youtube,1815.74,False,False,False,Winter,youtube_ATL - Above The Line,youtube_Title,0.2144444785631107,15374197.4132,7.504798965146933,9.04407088852388,0.1942867529462801,16.54820123457091
DR - Direct Response,Brand,paid social,1125.88,False,False,False,Summer,paid social_DR - Direct Response,paid social_Brand,0.0130439265708542,97179769.26,7.0272080309971,11.36576446696978,0.0129595871801604,18.39207312287256
DR - Direct Response,Title,youtube,15317.14,False,False,False,Winter,youtube_DR - Direct Response,youtube_Title,0.7738645635715566,303172917.877,9.63679302600213,9.893136666471433,0.5731605357483411,19.529813890055436
ATL - Above The Line,Brand,paid social,7966.25,False,False,False,Summer,paid social_ATL - Above The Line,paid social_Brand,0.1130848044117304,561181843.9499999,8.983094668328233,11.162600602236012,0.1071352638307682,20.14555555525946
DR - Direct Response,Brand,app,2264.59,False,False,False,Summer,app_DR - Direct Response,app_Brand,0.0856107133703158,59903342.306200005,7.7255904896478516,10.183131656902878,0.082142698106552,17.90824287632275
DR - Direct Response,Brand,app,39139.92,False,False,False,Fall,app_DR - Direct Response,app_Brand,0.1681483716081452,9110604657.9888,10.574923746039175,12.357811018082456,0.155419906824772,22.932704919120926
DR - Direct Response,Title,ott,2165.01,False,False,False,Winter,ott_DR - Direct Response,ott_Title,0.0689251733945602,68005172.41020001,7.68064204435545,10.354945901193911,0.06665363276847,18.035094339808243
DR - Direct Response,Title,paid social,3369.24,False,False,False,Spring,paid social_DR - Direct Response,paid social_Title,0.2323373444126469,48859033.86,8.122739237427835,9.58207632734022,0.2089126461466387,17.704449870426444
DR - Direct Response,Brand,ott,3299.72,False,False,True,Summer,ott_DR - Direct Response,ott_Brand,0.0785534464678302,138608203.306,8.101895905474562,10.645592740321929,0.0756207419176066,18.74716183709516
DR - Direct Response,Brand,paid social,587.76,False,False,False,Winter,paid social_DR - Direct Response,paid social_Brand,0.0154054910500272,22424589.8088,6.3780186303243855,10.5493761829069,0.0152880312868985,16.925668718643433
ATL - Above The Line,Title,paid social,3653.09,False,True,False,Fall,paid social_ATL - Above The Line,paid social_Title,0.0423150842782658,315373743.8012,8.203602367176497,11.36595190125104,0.0414442817665131,19.5692689848976
DR - Direct Response,Title,paid social,39516.31,False,False,False,Summer,paid social_DR - Direct Response,paid social_Title,0.9145138946424198,1707506868.0358,10.584494082743534,10.673854537046513,0.649463749491754,21.258300172262505
DR - Direct Response,Brand,paid social,7090.16,False,False,False,Summer,paid social_DR - Direct Response,paid social_Brand,0.021484037780752,2339893894.184,8.866604216862722,12.706911264770524,0.021256508898678,21.57337142134949
DR - Direct Response,Title,paid social,3358.85,False,False,False,Fall,paid social_DR - Direct Response,paid social_Title,0.1362387265429958,82809591.7275,8.119651609103585,10.11274108259835,0.1277234448260046,18.23205446684177
DR - Direct Response,Title,ott,2371.53,False,False,False,Spring,ott_DR - Direct Response,ott_Title,0.095061666041348,59163222.9384,7.771712175293494,10.124560160927588,0.0908106777022725,17.89581068956209
DR - Direct Response,Brand,ott,5770.46,False,False,False,Fall,ott_DR - Direct Response,ott_Brand,0.3835681088209644,86811723.5136,8.660680360423656,9.618811623769975,0.3246657483941335,18.279252245550243
ATL - Above The Line,Title,paid social,12291.1,False,True,False,Winter,paid social_ATL - Above The Line,paid social_Title,0.4091260564676575,369253282.263,9.416712058589884,10.310395951931492,0.3429696941153793,19.726993371043747
ATL - Above The Line,Brand,ott,9537.39,False,False,False,Summer,ott_ATL - Above The Line,ott_Brand,0.2743877019955516,331508326.90589994,9.163079987097513,10.456217113311457,0.2424658295322619,19.619163489162727
DR - Direct Response,Title,paid social,1744.57,False,False,False,Fall,paid social_DR - Direct Response,paid social_Title,0.0477285069606409,63767435.41149999,7.464836428863297,10.506517173275247,0.046624494093804,17.970753216942384
ATL - Above The Line,Brand,paid social,5707.42,False,False,False,Summer,paid social_ATL - Above The Line,paid social_Brand,0.193533598344421,168315183.1778,8.649697556828816,10.291860416937768,0.1769183175060185,18.94134887599333
DR - Direct Response,Brand,display,7552.15,False,False,False,Summer,display_DR - Direct Response,display_Brand,0.504996031393118,112941421.4705,8.929719973774661,9.612859143895546,0.408790261249268,18.54237985705173
DR - Direct Response,Brand,ott,515.57,False,False,False,Spring,ott_DR - Direct Response,ott_Brand,0.0452812855152934,5870249.0858000005,6.247210806966204,9.34022236363013,0.0442860219381989,15.585407794951267
DR - Direct Response,Brand,display,4302.47,False,False,True,Summer,display_DR - Direct Response,display_Brand,0.2273653026238746,81416328.2052,8.367176952995171,9.848194691587416,0.204869841568782,18.215086415340867
DR - Direct Response,Brand,pmax,64.21,False,False,False,Summer,pmax_DR - Direct Response,pmax_Brand,0.0007412058140733,5562455.1531,4.177612831405111,11.369402724651358,0.0007409312567045,15.5315503228368
DR - Direct Response,Title,app,7587.59,False,False,False,Winter,app_DR - Direct Response,app_Title,0.0705786215588969,815707656.745,8.934401082381164,11.585306589838192,0.0681992701236456,20.519566586169613
ATL - Above The Line,Title,youtube,10459.01,False,False,False,Spring,youtube_ATL - Above The Line,youtube_Title,0.4098253767047469,266920733.5565,9.255314693641402,10.147282390541084,0.3434658504117995,19.402462297968395
DR - Direct Response,Title,youtube,12241.94,False,False,False,Spring,youtube_DR - Direct Response,youtube_Title,1.141776038441163,131256121.9696,9.412704723302287,9.280131324911398,0.7616354093420594,18.692661109544822
DR - Direct Response,Brand,youtube,1556.53,False,False,False,Spring,youtube_DR - Direct Response,youtube_Brand,0.0612490472444755,39556299.2389,7.350856512113344,10.14306059754218,0.0594465608757384,17.493235537567198
DR - Direct Response,Title,youtube,5547.61,False,False,True,Winter,youtube_DR - Direct Response,youtube_Title,0.0246929038163366,1246349029.7054,8.621302724922078,12.322366305951022,0.0243929616666751,20.943484339036488
ATL - Above The Line,Brand,display,41504.37,False,False,False,Summer,display_ATL - Above The Line,display_Brand,0.5527548264399412,3116413727.568,10.633578095438006,11.22640804737794,0.4400306607699078,21.85994873167632
DR - Direct Response,Brand,app,40748.37,False,False,False,Spring,app_DR - Direct Response,app_Brand,0.8507325361111262,1951764611.2926,10.6151956584268,10.776849488809022,0.6155815261820703,21.39199972970114
DR - Direct Response,Brand,paid social,3012.81,False,False,False,Fall,paid social_DR - Direct Response,paid social_Brand,0.0416116620549805,218136542.6862,8.01096033804876,11.190017101694238,0.0407691886988336,19.20063177186424
ATL - Above The Line,Brand,display,4083.71,False,False,False,Summer,display_ATL - Above The Line,display_Brand,0.0315919497005591,527877751.2046,8.315006013342023,11.769621851165486,0.0311031912921599,20.084375284947814
DR - Direct Response,Title,ott,23588.27,False,False,False,Summer,ott_DR - Direct Response,ott_Title,2.7193220909535274,204612202.2264,10.068547226607093,9.068237491742796,1.3135414180638494,19.136627054015957
DR - Direct Response,Title,app,211.52,False,False,False,Winter,app_DR - Direct Response,app_Title,0.0113685407667422,3935484.0096,5.359036101582743,9.831278622214333,0.0113044045396286,15.185544687536932
ATL - Above The Line,Title,youtube,1772.46,False,False,False,Summer,youtube_ATL - Above The Line,youtube_Title,0.1092615846092107,28753147.4382,7.48068771968811,9.694195746305134,0.1036945548637363,17.174257830105667
ATL - Above The Line,Brand,display,35384.17,False,False,False,Fall,display_ATL - Above The Line,display_Brand,0.7122764434177349,1757799935.9086,10.47404808479395,10.813329133268104,0.5378237386429912,21.28732882820257
DR - Direct Response,Brand,pmax,18463.37,False,False,True,Winter,pmax_DR - Direct Response,pmax_Brand,0.570362150929326,597683473.9147,9.82359820810185,10.385058706746683,0.4513062621418616,20.20857186562024
ATL - Above The Line,Brand,display,6184.58,False,False,False,Fall,display_ATL - Above The Line,display_Brand,0.1050627191432687,364059012.448,8.729976055692696,10.983029145980414,0.099902092764635,19.712826537317344
DR - Direct Response,Title,youtube,209.6,False,False,False,Winter,youtube_DR - Direct Response,youtube_Title,0.0126407077831419,3475450.9599999995,5.349960599699875,9.71609415567811,0.0125614809930476,15.06123508895556
DR - Direct Response,Brand,display,2902.12,False,False,False,Fall,display_DR - Direct Response,display_Brand,0.0265879213008083,316771679.8584,7.973541299718696,11.600504197649844,0.0262406053440953,19.573691822679116
DR - Direct Response,Title,app,1094.96,False,False,False,Spring,app_DR - Direct Response,app_Title,0.0425777470843871,28158779.7312,6.999385970491588,10.15493552745484,0.0416962494490335,17.153369790419006
DR - Direct Response,Brand,paid social,5772.25,False,False,False,Spring,paid social_DR - Direct Response,paid social_Brand,0.1043249795633469,319375764.0975,8.660990459164005,10.921079753272412,0.0992342700843764,19.581878914527984
DR - Direct Response,Brand,youtube,736.86,False,False,False,Fall,youtube_DR - Direct Response,youtube_Brand,0.0080585364317239,67377328.89840001,6.603754104707773,11.423432174215469,0.0080262398199408,18.025819167647843
DR - Direct Response,Brand,youtube,498.61,False,False,False,Fall,youtube_DR - Direct Response,youtube_Brand,0.005910206256846,42064848.7203,6.213827794063915,11.34291062887776,0.0058928094998078,17.554723026401536
